employee_id,name,age,gender,department,job_role,salary,joining_date,city,email,experience_years,performance_score
EMP29145,Meena Gupta,56,F,IT,Accountant,32781.0,2016-01-30,Delhi,,9.3,excellent
EMP19722,Vijay Singh,65,female,Sales,Accountant,150753.0,2019-10-08,Kochi,,7.9,
EMP21734,Nisha Kumar,37,,Operations,Marketing Analyst,93817.0,2024-04-16,Mumbai,,21.1,
EMP15865,Rahul Kumar,54,Female,IT,Sales Executive,160832.0,2017-05-09,Mumbai,,20.7,
EMP13054,Vignesh Kumar,33,male,HR,,84324.0,2019-09-17,Mumbai ,,12.8,good
EMP11930,Vijay Nair,39,Female,Sales,Data Analyst,65308.0,2025-11-11,Bengaluru,,24.0,
EMP22335,Divya Verma,31,,IT,Operations Manager,135057.0,2018-04-28,Mumbai ,,22.1,excellent
EMP19765,Suresh Reddy,46,Unknown,IT,Data analyst,159350.0,2026-04-18,Delhi,,12.2,Average
EMP15744,Pooja Gupta,46,Unknown,Sales,Marketing Analyst,127191.0,2019-06-19,Mumbai,,0.7,excellent
EMP26508,Sneha Sharma,62,F,HR,software engineer,136651.0,2019-06-02,Mumbai,,5.4,
EMP19414,Divya Rao,27,,Sales,Data Analyst,161262.0,2024-01-26,Delhi,,0.4,
EMP12044,Sneha Patel,34,,HR,Data analyst,68281.0,2015-09-25,Delhi,,10.3,Good
EMP12038,Vignesh Singh,20,M,HR,Software Engineer,59616.0,2016-08-09,Pune,,2.0,good
EMP25198,Ravi Sharma,57,male,Sales,HR Executive,61609.0,2020-02-25,Pune,,14.0,Excellent
EMP14175,Pooja Patel,39,Unknown,IT,HR Executive,136167.0,2019-12-23,Kochi,,2.6,good
EMP11467,Arun Iyer,60,F,Finance,Accountant,85769.0,2021-12-07,Kochi,,15.7,
EMP26512,Meena Rao,40,,Sales,Marketing Analyst,63050.0,2021-10-06,Mumbai,,17.3,Good
EMP21287,Sneha Das,53,female,Sales,Sales Executive,18043.0,2016-12-12,Mumbai,,19.7,excellent
EMP11735,Pooja Reddy,45,Unknown,Sales,Software Engineer,159501.0,2017-11-03,Pune,,16.3,
EMP10390,Karthik Rao,51,Female,IT,Software Engineer,64370.0,2015-08-16,Hyderabad,,4.6,good
EMP22276,Vijay Das,41,female,IT,,26568.0,2024-06-29,Delhi,,8.3,excellent
EMP29962,Amit Nair,65,F,Sales,Marketing Analyst,55244.0,2025-10-19,Kochi,,16.3,Good
EMP12771,Ravi Sharma,52,Male,IT,Software Engineer,19673.0,2020-07-09,Delhi,,17.5,excellent
EMP16084,Arun Nair,44,Male,HR,Data Analyst,98473.0,2015-06-04,Bangalore,,12.1,Average
EMP20544,Ravi Iyer,60,,Sales,Operations Manager,94502.0,2021-07-06,Pune,,17.2,good
EMP11960,Arun Reddy,48,F,Operations,Operations Manager,114593.0,2016-11-14,Mumbai ,,3.2,Average
EMP11056,Ravi Iyer,36,F,Sales,Data Analyst,174844.0,2017-06-20,Delhi,,1.5,
EMP10819,Rahul Menon,44,male,Operations,Software Engineer,46819.0,2020-03-12,Delhi,,5.2,Excellent
EMP18900,Rahul Das,23,F,IT,Sales Executive,87030.0,2015-04-18,Chennai,,0.7,excellent
EMP27195,Rahul Singh,20,F,IT,Data Analyst,170754.0,2016-03-04,Mumbai,,20.6,Excellent
EMP16291,Sneha Das,23,Unknown,Finance,Data Analyst,103786.0,2022-09-23,Mumbai ,,23.0,Good
EMP26346,Vijay Patel,57,Male,Finance,Data analyst,173657.0,2022-06-09,  Hyd  ,,20.0,good
EMP28034,Rahul Verma,63,M,IT,,72222.0,2021-02-19,Kochi,,16.4,good
EMP17944,Amit Sharma,27,male,HR,Data analyst,77870.0,2025-10-14,Chennai ,,14.9,Average
EMP25402,  Arun Sharma  ,51,female,Operations,Data Analyst,51590.0,2017-04-12,Hyderabad,,21.5,Good
EMP11297,Nisha Rao,59,male,HR,Marketing Analyst,64400.0,2025-10-03,Pune,,11.4,Poor
EMP17180,Suresh Patel,65,F,Finance,Sales Executive,101478.0,2024-09-06,Mumbai,,11.1,excellent
EMP21373,Vignesh Kumar,23,M,IT,,117482.0,2025-06-21,Hyderabad,,17.2,Excellent
EMP29795,Nisha Kumar,40,Male,Operations,Sales Executive,107471.0,2018-03-31,Delhi,,13.6,
EMP24020,Arun Kumar,32,M,HR,Data analyst,115023.0,2015-08-19,Hyd,,15.7,Good
EMP22546,Arun Das,60,male,IT,HR Executive,177569.0,2018-03-06,Bangalore,,21.0,good
EMP28385,Sneha Das,54,female,HR,Data Analyst,69182.0,2024-01-22,Bengaluru,,8.8,Average
EMP29127,Sneha Menon,40,male,HR,Software Engineer,164963.0,2018-06-05,Bengaluru,,10.6,good
EMP24864,Vijay Nair,42,male,Sales,,106530.0,2018-07-23,Bengaluru,,21.0,excellent
EMP15802,Nisha Rao,63,F,Finance,Sales Executive,81466.0,2023-10-05,Mumbai ,,21.7,
EMP20470,Sneha Kumar,46,Male,Finance,Data Analyst,49861.0,2023-03-14,Chennai ,,22.8,Average
EMP29572,Priya Menon,21,,IT,software engineer,63283.0,2024-07-02,Mumbai,,24.6,
EMP11646,  Rahul Rao  ,50,female,HR,Operations Manager,92951.0,2018-05-03,Bangalore,,23.3,good
EMP12646,Vijay Nair,53,,Sales,,173709.0,2025-01-07,Bangalore,,14.5,Poor
EMP21662,Suresh Kumar,30,Male,Sales,Data analyst,81421.0,2017-08-26,Chennai ,,1.9,Poor
EMP18895,Karthik Gupta,42,female,IT,Software Engineer,28814.0,2021-09-28,Delhi,,16.9,Average
EMP27103,Nisha Patel,30,F,Operations,Accountant,94576.0,2023-01-04,Kochi,,23.2,Poor
EMP17408,Ravi Reddy,24,F,Finance,HR Executive,67918.0,2016-07-30,Chennai ,,2.3,Excellent
EMP27105,Nisha Gupta,41,F,HR,software engineer,50317.0,2026-06-23,Chennai ,,20.4,good
EMP20259,Ravi Singh,55,M,Marketing,Operations Manager,56603.0,2018-01-20,Chennai ,,13.5,
EMP15580,Vijay Kumar,41,Male,HR,HR Executive,116857.0,2024-01-31,Chennai ,,18.0,excellent
EMP16568,Rahul Gupta,38,male,HR,Accountant,164504.0,2021-07-10,Mumbai ,,6.9,Poor
EMP11847,Sneha Nair,21,Unknown,HR,,19677.0,2023-08-25,Mumbai ,,5.8,Good
EMP14762,Pooja Sharma,35,male,IT,Sales Executive,169076.0,2020-07-08,Bangalore,,22.5,good
EMP15611,Arun Gupta,20,M,Finance,HR Executive,178160.0,2022-03-28,Chennai ,,8.9,Excellent
EMP12415,Sneha Patel,37,F,HR,Software Engineer,72636.0,2023-07-05,Mumbai,,0.0,excellent
EMP20895,Amit Sharma,50,,HR,,101013.0,2024-08-10,Chennai,,9.5,
EMP19590,Priya Das,64,F,Sales,Operations Manager,-25461.0,2019-01-29,Kochi,,2.4,
EMP24608,Rahul Gupta,65,Female,IT,HR Executive,167152.0,2018-12-30,Mumbai,,20.3,
EMP21596,Pooja Iyer,36,male,IT,software engineer,87960.0,2017-12-08,Hyd,,7.6,excellent
EMP22231,Anjali Patel,63,M,Finance,Accountant,116202.0,2022-09-17,Mumbai ,,1.0,
EMP16285,Vignesh Nair,43,,IT,Sales Executive,104975.0,2022-04-28,Chennai,,14.0,
EMP29454,Suresh Kumar,55,Unknown,IT,Data Analyst,90033.0,2020-07-02,Chennai ,,1.6,
EMP16400,Priya Iyer,57,Unknown,HR,Accountant,54986.0,2018-04-23,Hyderabad,,21.4,excellent
EMP26615,Karthik Nair,38,,Marketing,software engineer,152908.0,2018-11-02,Hyderabad,,2.5,Average
EMP10227,Priya Sharma,65,Male,Finance,Sales Executive,137960.0,2025-09-01,Hyd,,19.2,Average
EMP20880,Suresh Patel,31,female,HR,Software Engineer,122288.0,2026-03-05,Hyd,,2.2,Good
EMP19146,Priya Kumar,64,Male,Finance,Operations Manager,116331.0,2018-03-29,Mumbai ,,8.8,Average
EMP17935,Suresh Reddy,53,Female,Finance,software engineer,169794.0,2026-02-11,Bangalore,,18.0,Excellent
EMP17411,Amit Das,29,male,IT,Software Engineer,163900.0,2021-09-07,Chennai ,,4.9,Good
EMP23504,Karthik Das,59,Female,HR,HR Executive,134821.0,2022-12-21,Bangalore,,5.3,Average
EMP28527,Arun Iyer,60,,HR,Data Analyst,43726.0,2025-08-06,Kochi,,3.9,excellent
EMP17993,Nisha Verma,40,Male,HR,Data analyst,148270.0,2018-06-13,Kochi,,14.3,good
EMP19813,Vijay Gupta,42,,Marketing,Data Analyst,109467.0,2026-05-14,Chennai ,,17.7,Poor
EMP12887,Vijay Sharma,44,female,HR,,95763.0,2017-05-27,Hyderabad,,16.5,excellent
EMP27570,Vignesh Patel,46,F,Operations,Sales Executive,76751.0,2024-04-20,Kochi,,23.7,
EMP12975,Pooja Nair,49,M,HR,Software Engineer,55051.0,2022-07-07,Bengaluru,,24.7,Average
EMP22725,Arun Patel,27,Unknown,Operations,software engineer,146905.0,2023-07-20,Mumbai,,6.2,excellent
EMP23892,Divya Nair,41,Unknown,HR,Data Analyst,45051.0,2025-06-30,Hyd,,9.5,excellent
EMP25483,Priya Menon,37,M,IT,Data Analyst,97723.0,2021-08-07,Kochi,,23.3,
EMP24270,Ravi Rao,62,,Sales,Accountant,32353.0,2020-08-18,Mumbai,,11.8,excellent
EMP22173,Suresh Verma,42,Unknown,Sales,Data analyst,43577.0,2019-03-18,Kochi,,23.7,Excellent
EMP23782,Amit Rao,35,Female,HR,,141333.0,2019-04-17,Delhi,,1.6,Average
EMP26835,Sneha Das,21,female,IT,HR Executive,170508.0,2022-11-11,Bengaluru,,7.8,
EMP25103,Priya Rao,39,M,IT,software engineer,148172.0,2025-11-02,Bengaluru,,19.5,excellent
EMP26043,Pooja Gupta,48,Male,Sales,Data analyst,127595.0,2016-01-24,Kochi,,22.5,
EMP20844,Meena Gupta,23,F,HR,HR Executive,74325.0,2020-05-30,Chennai ,,10.8,Average
EMP15306,Ravi Kumar,46,Male,Sales,software engineer,113798.0,2017-02-11,Hyd,,17.3,good
EMP16554,Suresh Rao,29,Female,Sales,Sales Executive,95995.0,2023-05-23,Hyd,,0.3,Good
EMP27484,Anjali Singh,59,male,HR,,42739.0,2018-10-21,Chennai,,2.6,Excellent
EMP11136,Priya Patel,60,Unknown,HR,Accountant,178052.0,2019-07-22,Chennai,,21.7,Average
EMP28678,Karthik Patel,39,male,IT,Software Engineer,108516.0,2017-09-15,Mumbai ,,12.8,
EMP13779,Priya Gupta,40,Unknown,Operations,Operations Manager,68742.0,2026-04-21,Mumbai ,,19.8,
EMP14398,Vignesh Sharma,21,,IT,Data Analyst,76343.0,2025-11-05,Hyderabad,,11.2,Average
EMP29439,Arun Singh,48,Unknown,Sales,HR Executive,104952.0,2017-11-10,Hyderabad,,18.4,Poor
EMP13790,Suresh Gupta,20,Male,IT,Data Analyst,175605.0,2020-03-21,Kochi,,10.0,
EMP19945,Rahul Das,64,Female,Sales,Data Analyst,102533.0,2018-08-04,Hyderabad,,2.1,good
EMP28665,Amit Reddy,32,Male,HR,Data Analyst,128673.0,2020-11-03,Hyd,,2.3,Poor
EMP23542,Sneha Menon,26,Male,HR,Data Analyst,29405.0,2017-09-09,Hyderabad,,16.4,excellent
EMP24961,Priya Menon,64,Unknown,Marketing,Marketing Analyst,110320.0,2021-08-27,Delhi,,6.7,
EMP23140,Pooja Gupta,45,Male,Finance,software engineer,51860.0,2020-11-05,Hyd,,18.3,good
EMP17785,Arun Rao,31,Unknown,IT,Data Analyst,123388.0,2025-01-16,Kochi,,19.1,excellent
EMP23573,  Amit Patel  ,38,F,IT,Sales Executive,159217.0,2023-07-30,Chennai ,,10.2,Good
EMP18273,Vijay Gupta,64,Male,IT,Data analyst,60697.0,2023-04-24,Bengaluru,,24.7,
EMP13839,Vijay Nair,64,F,Operations,HR Executive,156428.0,2022-03-22,Hyderabad,,15.5,good
EMP10884,Priya Menon,62,Female,Sales,HR Executive,75157.0,2023-06-29,Chennai ,,24.9,good
EMP14415,Nisha Nair,29,Male,Operations,HR Executive,23747.0,2015-03-09,Bangalore,,11.2,Excellent
EMP23268,Karthik Sharma,22,F,IT,Data analyst,114568.0,2016-05-06,Mumbai,,13.8,excellent
EMP26690,Amit Rao,59,F,Sales,Data analyst,130104.0,2022-06-02,Hyd,,6.3,Poor
EMP15974,Karthik Sharma,48,,Operations,Operations Manager,171067.0,2015-10-08,Delhi,,4.4,Good
EMP22032,Nisha Reddy,44,M,HR,HR Executive,119527.0,2021-06-02,Mumbai,,19.8,Excellent
EMP16763,Sneha Sharma,19,M,IT,Data analyst,171702.0,2024-04-14,Mumbai,,6.8,Good
EMP19031,Vignesh Gupta,36,M,Sales,HR Executive,172228.0,2016-08-23,Bangalore,,16.2,good
EMP11333,Divya Kumar,26,female,Finance,HR Executive,86438.0,2026-03-22,Mumbai,,17.5,good
EMP29976,Suresh Rao,29,M,Finance,Accountant,53350.0,2018-09-04,Delhi,,23.7,
EMP20107,Karthik Reddy,55,F,Operations,software engineer,158196.0,2022-07-22,Chennai,,17.8,excellent
EMP25214,Meena Reddy,49,Unknown,Marketing,Marketing Analyst,79341.0,2023-06-17,Bangalore,,23.5,Average
EMP20212,Vijay Reddy,59,female,IT,HR Executive,131831.0,2017-07-10,Chennai,,8.7,good
EMP15783,Rahul Nair,27,female,IT,Accountant,149892.0,2023-09-30,Chennai,,0.5,excellent
EMP20238,Anjali Verma,41,female,Operations,Sales Executive,171236.0,2016-04-20,Hyderabad,,3.6,Average
EMP14753,Meena Sharma,29,M,Finance,Data Analyst,20927.0,2023-08-24,Hyd,,18.6,Good
EMP29639,Arun Menon,62,Female,IT,Operations Manager,24816.0,2023-06-10,Mumbai,,9.8,Poor
EMP30000,Ravi Gupta,24,F,Sales,Marketing Analyst,178187.0,2026-03-31,Bengaluru,,11.0,Average
EMP29753,Anjali Sharma,40,female,Finance,software engineer,168747.0,2017-02-08,Chennai ,,13.0,good
EMP18641,Pooja Verma,63,M,Marketing,Software Engineer,149172.0,2022-09-08,Hyderabad,,13.0,excellent
EMP27923,Anjali Sharma,29,Male,IT,Software Engineer,121714.0,2021-09-16,Pune,,14.7,Good
EMP28616,Priya Iyer,31,M,HR,Accountant,32113.0,2019-09-23,Bengaluru,,2.2,Poor
EMP12359,Nisha Sharma,22,Male,Sales,,131838.0,2020-04-24,Mumbai ,,12.9,excellent
EMP19446,Arun Menon,50,Unknown,HR,,58443.0,2022-08-14,Chennai,,6.7,excellent
EMP13975,Ravi Patel,36,,HR,Software Engineer,38245.0,2015-05-10,Hyd,,12.1,
EMP24986,Ravi Sharma,32,F,HR,Sales Executive,86205.0,2023-06-23,Kochi,,15.4,good
EMP16028,Divya Reddy,52,female,Sales,Operations Manager,46036.0,2025-12-09,Mumbai,,11.7,good
EMP12039,Meena Iyer,42,male,Sales,Data Analyst,169961.0,2024-04-12,Delhi,,20.0,Average
EMP22059,Priya Sharma,33,male,Finance,Accountant,51273.0,2026-05-01,Chennai,,15.8,good
EMP13349,Anjali Sharma,38,Female,Marketing,Operations Manager,55162.0,2024-08-05,Mumbai,,10.1,
EMP18422,Anjali Kumar,41,Female,Marketing,Sales Executive,77324.0,2022-04-30,Mumbai,,3.8,Poor
EMP25243,Meena Rao,30,F,IT,HR Executive,156701.0,2018-11-16,Chennai ,,5.6,good
EMP28861,Vijay Kumar,54,Female,HR,,119389.0,2021-04-04,Bangalore,,9.4,
EMP21844,Priya Reddy,55,F,HR,Accountant,61029.0,2020-03-04,Mumbai,,13.9,Average
EMP23398,Meena Patel,58,Female,IT,HR Executive,75022.0,2025-01-17,Chennai ,,14.9,good
EMP25683,Sneha Verma,23,Female,HR,software engineer,32938.0,2020-08-18,Bangalore,,0.8,
EMP16248,Vignesh Kumar,21,male,Operations,HR Executive,114715.0,2021-03-08,Kochi,,10.3,Average
EMP15423,Nisha Rao,61,F,Sales,,177851.0,2016-03-20,Mumbai,,13.1,good
EMP27590,Anjali Iyer,41,female,HR,Software Engineer,119676.0,2021-12-29,Mumbai ,,5.7,excellent
EMP13109,Divya Reddy,61,male,Marketing,Operations Manager,45603.0,2023-09-11,Delhi,,3.8,good
EMP25239,Amit Nair,59,male,Finance,Software Engineer,50151.0,2024-08-05,Hyd,,13.6,good
EMP27076,Karthik Kumar,19,Male,IT,,24033.0,2019-08-09,Hyd,,15.8,Average
EMP25475,Sneha Rao,28,,HR,Data Analyst,63907.0,2024-02-20,Mumbai,,15.5,Excellent
EMP16386,Ravi Sharma,50,Female,IT,Software Engineer,143829.0,2024-07-16,Mumbai,,6.2,excellent
EMP26859,Vijay Rao,31,,Sales,Data Analyst,103141.0,2020-09-06,Delhi,,2.1,
EMP15576,Sneha Nair,23,,IT,,25222.0,2017-06-21,Bangalore,,23.4,Excellent
EMP21185,Meena Reddy,56,F,Finance,Software Engineer,115813.0,2020-08-03,Bangalore,,16.4,Poor
EMP27437,Pooja Gupta,47,Unknown,HR,Operations Manager,64936.0,2016-09-01,Delhi,,18.7,Poor
EMP14666,Pooja Singh,45,M,Finance,Software Engineer,52492.0,2016-02-18,Kochi,,3.5,excellent
EMP14202,  Ravi Patel  ,55,,HR,,173818.0,2023-07-07,Hyderabad,,8.3,Poor
EMP17782,Priya Menon,42,F,IT,Marketing Analyst,132844.0,2023-04-03,Pune,,23.7,
EMP28749,Karthik Iyer,52,M,Finance,Operations Manager,96306.0,2022-08-07,Pune,,7.4,Average
EMP22012,Nisha Rao,42,male,HR,Data analyst,103397.0,2025-08-18,Hyderabad,,14.1,
EMP29222,Vignesh Sharma,22,female,HR,Data analyst,173222.0,2022-05-31,Kochi,,18.7,
EMP18446,Vijay Verma,47,M,Finance,software engineer,142763.0,2022-10-30,Bengaluru,,16.2,Good
EMP24260,Pooja Patel,28,Unknown,Marketing,Marketing Analyst,59346.0,2016-09-11,Delhi,,14.5,excellent
EMP27807,Nisha Menon,53,Male,IT,HR Executive,177417.0,2021-02-25,Kochi,,19.6,
EMP12502,Pooja Reddy,49,female,IT,Operations Manager,69243.0,2025-08-06,  Hyderabad  ,,11.0,
EMP20695,Anjali Verma,53,M,Finance,Data Analyst,69035.0,2023-10-29,Chennai ,,23.9,good
EMP24847,Suresh Patel,65,Unknown,HR,,54090.0,2025-11-06,Chennai,,8.1,
EMP25606,Meena Kumar,21,Male,HR,software engineer,65366.0,2020-01-14,Kochi,,20.8,Good
EMP19956,Nisha Sharma,51,,Marketing,Data analyst,163062.0,2024-03-26,Delhi,,8.2,Poor
EMP27697,Arun Menon,18,Unknown,Sales,Software Engineer,48841.0,2020-03-28,Kochi,,21.1,Good
EMP27349,Meena Iyer,18,male,Finance,HR Executive,162932.0,2025-08-27,Chennai,,21.0,Good
EMP21105,Priya Nair,64,M,IT,Sales Executive,21937.0,2023-02-22,Bangalore,,24.5,Good
EMP29977,Ravi Patel,40,Unknown,HR,HR Executive,37578.0,2022-03-22,Mumbai,,1.2,good
EMP23310,Divya Iyer,52,,Marketing,software engineer,61898.0,2023-08-18,Hyderabad,,24.5,excellent
EMP10018,Meena Menon,43,M,Finance,Marketing Analyst,20655.0,2018-02-06,Bengaluru,,2.4,Poor
EMP18583,Ravi Patel,57,M,HR,Marketing Analyst,153738.0,2018-03-27,Mumbai ,,5.1,Good
EMP12441,Rahul Das,28,female,Sales,Data analyst,112308.0,2019-12-22,Delhi,,18.1,Excellent
EMP21745,Vijay Sharma,60,Female,IT,HR Executive,20962.0,2022-07-22,Chennai,,15.7,Poor
EMP23971,Vijay Das,49,Female,HR,Accountant,50000.0,2019-09-13,Delhi,,16.3,Average
EMP22295,Amit Gupta,26,male,HR,HR Executive,95497.0,2015-02-08,Pune,,15.6,
EMP18073,Priya Patel,19,M,IT,Operations Manager,21535.0,2020-05-15,Mumbai,,11.6,Average
EMP26847,Sneha Iyer,44,Unknown,HR,Data Analyst,107084.0,2024-09-19,Pune,,14.0,excellent
EMP13438,Karthik Reddy,21,Unknown,HR,Marketing Analyst,68193.0,2020-11-27,Pune,,10.4,excellent
EMP14273,Divya Iyer,60,male,HR,Accountant,54017.0,2017-11-09,Hyd,,14.6,excellent
EMP14377,Vignesh Das,47,Unknown,HR,Sales Executive,147215.0,2017-05-10,Pune,,1.4,
EMP19290,Vignesh Gupta,43,Female,Sales,Data Analyst,159156.0,2021-04-18,Chennai,,18.0,Poor
EMP29573,Sneha Patel,61,male,IT,Accountant,171840.0,2017-05-02,Kochi,,2.0,Good
EMP14281,Amit Verma,33,Unknown,Finance,Data analyst,118984.0,2019-12-12,Bangalore,,10.6,Excellent
EMP23490,Karthik Gupta,37,female,Sales,Data analyst,178537.0,2020-09-18,Chennai,,12.7,Good
EMP10274,Priya Verma,57,F,IT,,129839.0,2024-12-27,Pune,,14.8,Average
EMP21360,Karthik Gupta,39,Male,HR,Marketing Analyst,133505.0,2017-09-14,Chennai,,5.7,
EMP28305,Priya Gupta,24,female,HR,Data analyst,97011.0,2023-04-17,Mumbai ,,8.2,
EMP24453,Anjali Iyer,22,Unknown,IT,Marketing Analyst,169640.0,2021-05-11,Hyderabad,,1.1,Good
EMP19476,Amit Sharma,41,male,Operations,Operations Manager,77104.0,2018-07-07,Bangalore,,22.4,
EMP19962,Ravi Verma,34,M,HR,Data Analyst,82905.0,2018-07-10,Chennai ,,10.2,
EMP21790,Rahul Rao,23,Female,Marketing,Marketing Analyst,30539.0,2017-03-13,Mumbai,,18.6,Good
EMP24348,Pooja Kumar,20,M,HR,Software Engineer,102269.0,2017-11-09,Hyd,,15.0,Good
EMP20748,Arun Menon,19,male,IT,Operations Manager,115190.0,2022-03-15,Kochi,,15.0,good
EMP16405,Suresh Rao,53,male,Finance,software engineer,101230.0,2015-08-28,  Delhi  ,,2.0,Average
EMP15152,Arun Nair,27,F,HR,HR Executive,173831.0,2020-08-15,Hyderabad,,14.3,Poor
EMP17440,Meena Verma,18,Unknown,Sales,Marketing Analyst,95615.0,2025-03-27,Pune,,16.8,
EMP21328,Arun Gupta,27,F,IT,Data Analyst,94146.0,2017-09-10,Mumbai ,,9.5,Excellent
EMP10241,Suresh Rao,20,Male,IT,Accountant,151161.0,2015-11-18,Bangalore,,9.2,
EMP22802,Karthik Nair,61,Female,HR,,85817.0,2015-09-14,Bengaluru,,19.1,excellent
EMP13679,Vignesh Menon,60,male,HR,HR Executive,135459.0,2024-08-17,Kochi,,16.4,excellent
EMP18661,Priya Gupta,44,male,Sales,Marketing Analyst,152809.0,2025-11-06,Chennai ,,23.2,excellent
EMP15955,Divya Sharma,40,F,Operations,,55328.0,2024-05-21,Mumbai,,14.6,good
EMP16189,Meena Reddy,53,female,Finance,Accountant,51409.0,2018-06-12,Kochi,,24.3,
EMP21273,Amit Gupta,24,Male,IT,Software Engineer,157400.0,2026-06-18,Mumbai ,,21.6,Poor
EMP11778,Vijay Singh,30,,Operations,HR Executive,119550.0,2024-08-10,Pune,,17.2,good
EMP10535,Karthik Rao,26,Female,Sales,Software Engineer,149445.0,2023-01-18,Mumbai,,5.3,
EMP22415,Sneha Kumar,37,M,HR,software engineer,179372.0,2024-06-08,Bangalore,,17.8,good
EMP21150,Amit Kumar,53,Female,Sales,HR Executive,179396.0,2015-06-17,Pune,,18.4,
EMP14842,Suresh Gupta,57,Male,IT,HR Executive,175615.0,2019-01-20,Bangalore,,15.3,good
EMP25349,Nisha Iyer,56,male,Operations,Marketing Analyst,27531.0,2024-06-22,Hyd,,20.1,Good
EMP26119,Vijay Reddy,42,Unknown,Marketing,Accountant,101634.0,2024-06-09,Hyd,,12.3,excellent
EMP20179,Divya Rao,61,Unknown,HR,Software Engineer,170114.0,2016-07-02,Mumbai ,,5.2,
EMP21951,Priya Nair,58,Male,Sales,Software Engineer,30891.0,2019-06-11,Hyderabad,,21.7,excellent
EMP14021,Nisha Kumar,47,Female,HR,Marketing Analyst,45274.0,2015-03-07,Delhi,,9.7,excellent
EMP17521,Karthik Das,32,female,Operations,Marketing Analyst,97552.0,2022-08-09,Pune,,11.9,Average
EMP14331,Karthik Patel,18,F,HR,Sales Executive,90897.0,2025-10-27,Delhi,,17.0,good
EMP27789,Amit Das,53,F,Marketing,software engineer,114388.0,2023-12-18,Bangalore,,16.3,
EMP14385,Pooja Das,44,female,IT,Operations Manager,36038.0,2022-06-21,Chennai,,5.3,
EMP16605,Pooja Singh,33,Male,HR,Operations Manager,136381.0,2017-06-11,Pune,,21.4,
EMP21854,Arun Gupta,60,M,Marketing,Software Engineer,22073.0,2015-08-21,Hyd,,21.1,Good
EMP18391,Priya Kumar,46,,HR,Software Engineer,144845.0,2019-12-23,Kochi,,13.9,
EMP28197,Sneha Rao,39,Male,Sales,HR Executive,146530.0,2021-09-24,Bangalore,,19.8,Good
EMP16859,Pooja Kumar,24,male,Sales,Operations Manager,115953.0,2025-10-04,Mumbai,,6.1,good
EMP27829,Vignesh Kumar,55,female,Finance,Data analyst,48272.0,2022-10-05,Chennai ,,2.1,good
EMP10775,Nisha Gupta,35,Female,HR,Data analyst,130653.0,2019-11-26,Pune,,11.8,Good
EMP27482,Vignesh Nair,55,,Finance,Operations Manager,137775.0,2020-06-23,Mumbai,,23.3,Excellent
EMP20378,Ravi Sharma,20,male,HR,,77410.0,2020-05-01,Pune,,1.2,excellent
EMP12129,Priya Kumar,37,M,IT,Operations Manager,174525.0,2017-11-01,Hyd,,22.8,
EMP25921,Arun Reddy,33,female,HR,Software Engineer,152747.0,2015-10-28,Bengaluru,,7.4,Average
EMP11628,Priya Reddy,52,,Finance,HR Executive,100306.0,2022-04-23,Hyd,,14.2,Average
EMP24421,Divya Patel,65,female,Marketing,Software Engineer,151492.0,2024-09-29,Mumbai ,,18.1,
EMP19287,Amit Kumar,24,F,IT,Data Analyst,96879.0,2017-05-22,Chennai ,,4.9,good
EMP28707,Suresh Rao,48,male,Marketing,Data analyst,167951.0,2021-05-30,Hyd,,16.4,
EMP18441,Anjali Rao,57,female,IT,Software Engineer,49450.0,2017-11-22,Kochi,,17.0,
EMP21946,Karthik Kumar,63,Female,IT,HR Executive,72517.0,2024-01-18,Bengaluru,,10.3,
EMP13180,Amit Verma,28,Male,IT,Accountant,176219.0,,Hyderabad,,15.2,Poor
EMP16564,Ravi Patel,38,Female,Marketing,HR Executive,114460.0,2022-08-26,Hyderabad,,16.0,good
EMP19372,  Sneha Kumar  ,61,Male,HR,HR Executive,160519.0,2017-06-29,Pune,,18.8,Excellent
EMP14258,Anjali Reddy,63,Female,HR,Software Engineer,92341.0,2023-03-24,Chennai,,10.7,Poor
EMP17103,Sneha Iyer,63,Unknown,Sales,Operations Manager,131725.0,2025-05-09,Chennai,,21.7,good
EMP15546,Pooja Kumar,30,,Finance,Operations Manager,175014.0,2020-06-30,Delhi,,13.6,Average
EMP28328,Amit Singh,61,female,IT,Marketing Analyst,51635.0,2020-09-23,Delhi,,24.8,
EMP27818,Vijay Menon,18,,HR,Marketing Analyst,149077.0,2023-11-18,Chennai ,,9.2,Average
EMP10224,Karthik Das,59,Male,Finance,Software Engineer,117440.0,2020-04-07,Bengaluru,,9.6,Excellent
EMP14798,Priya Gupta,27,,HR,Data analyst,73088.0,2018-10-23,Kochi,,19.5,
EMP21791,Pooja Gupta,36,,Sales,Marketing Analyst,168422.0,2017-11-02,Delhi,,23.5,
EMP18882,Anjali Verma,23,F,HR,software engineer,59697.0,2017-10-09,Bengaluru,,12.7,Excellent
EMP21698,Nisha Singh,26,Female,Sales,Data Analyst,154481.0,2016-07-28,Hyd,,13.0,Average
EMP27049,Arun Sharma,43,,Sales,,142672.0,2015-09-18,Hyd,,22.8,Good
EMP15222,Anjali Das,35,,Operations,Accountant,161114.0,2023-09-11,Chennai,,15.9,good
EMP22264,Vignesh Gupta,30,male,Finance,,72087.0,2016-09-14,Mumbai ,,19.2,good
